index,countryCode,countryName,cityCode,urbanAgglomeration,latitude,longitude,radius,yearMotorway,yearHST
1590,840,United States of America,23077,Nashville-Davidson,36.160996,-86.783045,,,
1591,840,United States of America,23080,New Haven,41.3019,-72.929857,,,
1592,840,United States of America,23082,New Orleans,29.95465,-90.07507,,,
1593,840,United States of America,23083,New York-Newark,40.717042,-74.003663,,,
1594,840,United States of America,23087,Ogden-Layton,41.223,-111.97383,,,
1595,840,United States of America,23088,Oklahoma City,35.4675,-97.516389,,,
1596,840,United States of America,23090,Omaha,41.25861111,-95.93777778,,,
1597,840,United States of America,23091,Orlando,28.53834,-81.37924,,,
1598,840,United States of America,23092,Oxnard,34.1975,-119.17705,,,
1599,840,United States of America,23062,Palm Bay-Melbourne,28.05902778,-80.59833333,,,
1600,840,United States of America,23095,Pensacola,30.42131,-87.21691,,,
1601,840,United States of America,23098,Philadelphia,39.95234,-75.16379,,,
1602,840,United States of America,23099,Phoenix-Mesa,33.449454,-112.074743,,,
1603,840,United States of America,23100,Pittsburgh,40.441823,-79.98823,,,
1604,840,United States of America,23465,Port St. Lucie,27.29393,-80.35033,,,
1605,840,United States of America,23102,Portland,45.521525,-122.679933,,,
1606,840,United States of America,23105,Poughkeepsie-Newburgh,41.60180556,-73.96555556,,,
1607,840,United States of America,23106,Providence,41.824037,-71.417702,,,
1608,840,United States of America,23107,Provo-Orem,40.23384,-111.65853,,,
1609,840,United States of America,23110,Raleigh,35.778897,-78.637471,,,
1610,840,United States of America,23113,Reno,39.52963,-119.8138,,,
1611,840,United States of America,23115,Richmond,37.543207,-77.438159,,,
1612,840,United States of America,23116,Riverside-San Bernardino,33.95335,-117.39616,,,
1613,840,United States of America,23118,Rochester,43.156924,-77.604633,,,
1614,840,United States of America,23119,Rockford,42.271254,-89.095727,,,
1615,840,United States of America,23120,Round Lake Beach-McHenry-Grayslake,42.354045,-88.100529,,,
1616,840,United States of America,23121,Sacramento,38.58157,-121.4944,,,
1617,840,United States of America,23126,Salt Lake City,40.7547,-111.892622,,,
1618,840,United States of America,23128,San Antonio,29.424113,-98.493536,,,
1619,840,United States of America,23129,San Diego,32.71533,-117.15726,,,
1620,840,United States of America,23130,San Francisco-Oakland,37.759881,-122.437392,,,
1621,840,United States of America,23131,San Jose,37.33939,-121.89496,,,
1622,840,United States of America,23469,Santa Clarita,34.39166,-118.54259,,,
1623,840,United States of America,23135,Santa Rosa,38.44047,-122.71443,,,
1624,840,United States of America,23136,Sarasota-Bradenton,27.33643,-82.53065,,,
1625,840,United States of America,23138,Scranton,41.410629,-75.667411,,,
1626,840,United States of America,23140,Seattle,47.626353,-122.333144,,,
1627,840,United States of America,23141,Shreveport,32.468003,-93.771115,,,
1628,840,United States of America,23147,Spokane,47.673341,-117.410271,,,
1629,840,United States of America,23150,Springfield Massachusett,42.10148,-72.5898,,,
1630,840,United States of America,23151,Springfield Missouri,37.208264,-93.291368,,,
1631,840,United States of America,23152,St. Louis,38.628612,-90.197197,,,
1632,840,United States of America,23155,Stockton,37.9577016,-121.2907796,,,
1633,840,United States of America,23157,Syracuse,43.046788,-76.147496,,,
1634,840,United States of America,23160,Tampa-St. Petersburg,27.94752,-82.45843,,,
1635,840,United States of America,23476,Temecula-Murrieta,33.53635,-117.16305,,,
1636,840,United States of America,23479,The Woodlands,30.16299,-95.45577,,,
1637,840,United States of America,23163,Toledo,41.656529,-83.549856,,,
1638,840,United States of America,23165,Trenton,40.2170534,-74.7429384,,,
1639,840,United States of America,23166,Tucson,32.214476,-110.918192,,,
1640,840,United States of America,23167,Tulsa,36.131294,-95.937332,,,
1641,840,United States of America,23011,Victorville-Hesperia-Apple Valley,34.533991,-117.295848,,,
1642,840,United States of America,23084,Virginia Beach,36.834498,-76.087179,,,
1643,840,United States of America,23174,Washington D.C.,38.89511,-77.03637,,,
1644,840,United States of America,23179,Wichita,37.688848,-97.336226,,,
1645,840,United States of America,23183,Winston-Salem,36.102764,-80.260491,,,
1646,840,United States of America,23185,Worcester,42.262599,-71.802347,,,
1647,840,United States of America,23188,Youngstown,41.096258,-80.649299,,,
